group_id	item_id	bit_index	pval	smarts
C_0	12112_7	1691	0.0004	*=*(:*):*(:*(:*)-*)=*-*
C_0	12112_7	1879	0.0241	*:*:*:*(-*):*
C_0	12112_9	80	0.0	*-[#6]-*
C_0	12112_9	119	0.0248	*:[#7H]:[#6](:[#6]:*):[#6](:*):*
C_0	12112_9	294	0.0	*-[#6]-*
C_0	12112_9	328	0.0132	*-*1:*:[#7H]:[#6]2:[#6]:*:*:*:[#6]:1:2
C_0	12112_9	364	0.0	*-*-*1:*:[#7H]:[#6](:*):[#6]:1:*
C_0	12112_9	1057	0.0	*-*
C_0	12112_9	1158	0.0023	*-*1:*:[#7H]:[#6]2:*:*:*:*:[#6]:1:2
C_0	12112_9	1349	0.0	*-*-*(:*:*):[#6](:*):*
C_0	12112_9	1357	0.001	*-*(:*):[#6](:*(:*):*):*:*
C_0	12112_9	1380	0.0	*-*(:*):*
C_0	12112_9	1380	0.0	*:*(:*):*
C_0	12112_9	1573	0.0011	*-*(:*):*1:*(:*):*:*:*:*:1
C_0	12112_9	1607	0.0155	*-*-*1:*:*:*2:*:*:*:*:*:1:2
C_0	12112_9	1630	0.0388	*-*-*1:*:*:*(:*):*:1:*:*
C_0	12112_9	1750	0.0	*:*(:*:*:*):*
C_0	12112_9	1750	0.0	*:*:*:*(:*):*
C_0	12112_9	1783	0.0127	*:*:*1:*:*:*:*:*:1:*
C_0	12112_9	1799	0.0039	*-*-*(:*):*
C_0	12112_9	1879	0.0241	*-*(:*:*:*):*
C_0	12112_9	1937	0.0027	*-*1:*:*:*(:*:*):*:1:*
C_0	12112_10	119	0.0248	*:[#7H]:[#6](:[#6]:*):[#6](:*):*
C_0	12112_10	328	0.0132	*-*1:*:[#7H]:[#6]2:[#6]:*:*:*:[#6]:1:2
C_0	12112_10	1057	0.0	*-*
C_0	12112_10	1116	0.0138	*-*1:*:[#7H]:[#6]2:[#6]:*:*:*:[#6]:1:2
C_0	12112_10	1158	0.0023	*-*1:*:[#7H]:[#6]2:[#6]:*:*:*:[#6]:1:2
C_0	12112_10	1357	0.001	*-*(:*):[#6](:[#6](:*):*):*:*
C_0	12112_10	1380	0.0	*-*(:*):*
C_0	12112_10	1380	0.0	*:[#6](:*):*
C_0	12112_10	1380	0.0	*:*(:*):*
C_0	12112_10	1573	0.0011	*-*(:*):*1:*(:*):*:*:*:*:1
C_0	12112_10	1722	0.0015	*-*(:*):*
C_0	12112_10	1750	0.0	*:*(:*:*:*):*
C_0	12112_10	1750	0.0	*:*:*:*(:*):*
C_0	12112_10	1783	0.0127	*:*:*1:*:*:*:*:*:1:*
C_0	12112_10	1879	0.0241	*-*(:*:*:*):*
C_0	12112_10	1892	0.0118	*-*1:*:*:*2:*:*:*:*:*:1:2
C_0	12112_10	1937	0.0027	*-*1:*:*:*(:*:*):*:1:*
C_0	12112_11	146	0.0	[#6]-[#7]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]
C_0	12112_11	298	0.0	*-[#7]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]
C_0	12112_11	658	0.0176	*-[#7]-[#6]1:[#6]:*:[#6]:[#6]:[#6]:1-[#6]
C_0	12112_11	979	0.0068	*-[#6]1:[#6]:*:[#6]:[#6]:[#6]:1-[#6]
C_0	12112_11	1057	0.0	*-*
C_0	12112_11	1057	0.0	*-[#6]
C_0	12112_11	1224	0.0243	*-*-[#6](:[#6]:*):*(:*)-*
C_0	12112_11	1380	0.0	*-[#6](:*):*
C_0	12112_11	1380	0.0	*:*(-*):*
C_0	12112_11	1498	0.0054	*-*-*(:*):*
C_0	12112_11	1722	0.0015	*:*(-*):*
C_0	12112_11	1750	0.0	*-*(:*:*:*):*
C_0	12112_11	1750	0.0	*:*:*:*(-*):*
C_0	12112_12	144	0.0211	[#6]=[#6](-[#6])-[#6](:[#6]:*):[#6](:*)-*
C_0	12112_12	494	0.0269	*-[#6]1:*:*:[#6]:*:[#6]:1-*
C_0	12112_12	506	0.0038	[#6]=*(-[#6])-[#6]1:*:*:[#6]:*:[#6]:1-*
C_0	12112_12	589	0.0001	*=*(-*)-[#6]1:*:*:[#6]:*:[#6]:1-*
C_0	12112_12	684	0.0205	*=*(-*)-[#6]1:*:*:[#6]:*:[#6]:1-*
C_0	12112_12	910	0.0333	*-[#6](:*):[#6](:*:*)-*
C_0	12112_12	1017	0.0	*=*(-*)-*
C_0	12112_12	1022	0.0308	*=*(-*)-*
C_0	12112_12	1057	0.0	*-*
C_0	12112_12	1366	0.0	*=*
C_0	12112_12	1380	0.0	*-*(:*):*
C_0	12112_12	1380	0.0	*:*(-*):*
C_0	12112_12	1750	0.0	*-*(:*:*:*):*
C_0	12112_12	1750	0.0	*:*:*:*(-*):*
C_0	12112_12	1991	0.0006	*=*(-*)-*(:*:*):*(:*)-*
C_0	12112_13	80	0.0	*-[#6]-*
C_0	12112_13	119	0.0248	*:[#7H]:[#6](:[#6]:*):[#6](:*):*
C_0	12112_13	294	0.0	*-[#6]-*
C_0	12112_13	328	0.0132	*-*1:*:[#7H]:[#6]2:[#6]:*:*:*:[#6]:1:2
C_0	12112_13	364	0.0	*-*-*1:*:[#7H]:[#6](:*):[#6]:1:*
C_0	12112_13	1057	0.0	*-*
C_0	12112_13	1158	0.0023	*-*1:*:[#7H]:[#6]2:*:*:*:*:[#6]:1:2
C_0	12112_13	1349	0.0	*-*-*(:*:*):[#6](:*):*
C_0	12112_13	1357	0.001	*-*(:*):[#6](:*(:*):*):*:*
C_0	12112_13	1380	0.0	*-*(:*):*
C_0	12112_13	1380	0.0	*:*(:*):*
C_0	12112_13	1573	0.0011	*-*(:*):*1:*(:*):*:*:*:*:1
C_0	12112_13	1607	0.0155	*-*-*1:*:*:*2:*:*:*:*:*:1:2
C_0	12112_13	1630	0.0388	*-*-*1:*:*:*(:*):*:1:*:*
C_0	12112_13	1750	0.0	*:*(:*:*:*):*
C_0	12112_13	1750	0.0	*:*:*:*(:*):*
C_0	12112_13	1783	0.0127	*:*:*1:*:*:*:*:*:1:*
C_0	12112_13	1799	0.0039	*-*-*(:*):*
C_0	12112_13	1879	0.0241	*-*(:*:*:*):*
C_0	12112_13	1937	0.0027	*-*1:*:*:*(:*:*):*:1:*
C_0	12112_14	80	0.0	*-[#6]-*
C_0	12112_14	109	0.0014	[#6]-*(=[#8])-[#6]-*(:*):*
C_0	12112_14	119	0.0248	*:[#7H]:[#6](:[#6]:*):*(:*):*
C_0	12112_14	328	0.0132	*-*1:*:[#7H]:[#6]2:[#6]:*:*:*:*:1:2
C_0	12112_14	328	0.0132	[#6]-*(=[#8])-*-*1:*:[#7H]:[#6]2:[#6]:*:*:*:*:1:2
C_0	12112_14	364	0.0	*-*-*1:*:[#7H]:[#6](:*):*:1:*
C_0	12112_14	1017	0.0	[#6]-*(=*)-*
C_0	12112_14	1057	0.0	[#6]-*
C_0	12112_14	1158	0.0023	*-*1:*:[#7H]:[#6]2:*:*:*:*:*:1:2
C_0	12112_14	1349	0.0	*-*-*(:*:*):*(:*):*
C_0	12112_14	1357	0.001	*-*(:*):*(:*(:*):*):*:*
C_0	12112_14	1376	0.0129	*-*(=*)-*-*1:*:*:*(:*:*):*:1:*:*
C_0	12112_14	1380	0.0	*-*(:*):*
C_0	12112_14	1380	0.0	*:*(:*):*
C_0	12112_14	1573	0.0011	*-*(:*):*1:*(:*):*:*:*:*:1
C_0	12112_14	1607	0.0155	*-*-*1:*:*:*2:*:*:*:*:*:1:2
C_0	12112_14	1750	0.0	*:*(:*:*:*):*
C_0	12112_14	1750	0.0	*:*:*:*(:*):*
C_0	12112_14	1783	0.0127	*:*:*1:*:*:*:*:*:1:*
C_0	12112_14	1879	0.0241	*-*(:*:*:*):*
C_0	12112_14	1937	0.0027	*-*1:*:*:*(:*:*):*:1:*
C_0	12176_1	1	0.0258	*-[#6](-*)-*
C_0	12176_1	80	0.0	*-*-*
C_0	12176_1	80	0.0	*=[#6]-*(=[#6]-[#6])-*(-*)-*
C_0	12176_1	694	0.0	*=[#6]-*
C_0	12176_1	844	0.0	*=[#6]-*
C_0	12176_1	1057	0.0	*-*
C_0	12176_1	1057	0.0	*-*(=*-*)-*
C_0	12176_1	1366	0.0	*=*
C_0	12176_1	1475	0.0006	*=*-*(=*-*)-*(-*)-*-*
C_0	12176_1	1645	0.0	*=*-*
C_0	12176_4	1	0.0258	*-[#6](-*)-*
C_0	12176_4	73	0.0165	[#7]-*-[#6](-*)-*1:[#6]:[#6]:*:[#6]:[#6]:1
C_0	12176_4	80	0.0	*-*-*
C_0	12176_4	225	0.0036	*-*(-*)-*1:[#6]:[#6]:*:[#6]:[#6]:1
C_0	12176_4	1380	0.0	*-*(:*):*
C_0	12176_4	1750	0.0	*-*(:*:[#6]:*):*
C_0	12176_4	1750	0.0	*-*(:*):*:[#6]:*
C_0	12176_5	1	0.0258	*-[#6](-*)-*
C_0	12176_5	73	0.0165	[#7]-*-[#6](-*)-*1:[#6]:[#6]:*:[#6]:[#6]:1
C_0	12176_5	80	0.0	*-*-*
C_0	12176_5	225	0.0036	*-*(-*)-*1:[#6]:[#6]:*:[#6]:[#6]:1
C_0	12176_5	1380	0.0	*-*(:*):*
C_0	12176_5	1750	0.0	*-*(:*:[#6]:*):*
C_0	12176_5	1750	0.0	*-*(:*):*:[#6]:*
C_0	12176_6	1	0.0258	*-[#6](-*)-*
C_0	12176_6	225	0.0036	*-[#6](-*)-*1:[#6]:[#6]:[#6]:[#6]:[#6]:1
C_0	12176_6	283	0.0	*-[#6](-*)-*
C_0	12176_6	1057	0.0	*-*
C_0	12176_6	1182	0.0101	*-*(-*)-*1:[#6]:[#6]:[#6]:[#6]:[#6]:1
C_0	12176_6	1380	0.0	*-*(:*):*
C_0	12176_6	1750	0.0	*-*(:*:[#6]:*):*
C_0	12176_6	1750	0.0	*-*(:*):*:[#6]:*
C_0	12176_7	1057	0.0	[#6]-*
C_0	12176_7	1380	0.0	*-*(:*):*
C_0	12176_7	1722	0.0015	*-*(:*):*
C_0	12176_7	1750	0.0	*-*(:*:[#6]:*):*
C_0	12176_7	1750	0.0	*-*(:*):*:[#6]:*
C_0	12176_8	1	0.0258	*-[#6](-*)-*
C_0	12176_8	225	0.0036	*-[#6](-*)-*1:[#6]:[#6]:[#6]:[#6]:[#6]:1
C_0	12176_8	283	0.0	*-[#6](-*)-*
C_0	12176_8	1057	0.0	*-*
C_0	12176_8	1182	0.0101	*-*(-*)-*1:[#6]:[#6]:[#6]:[#6]:[#6]:1
C_0	12176_8	1380	0.0	*-*(:*):*
C_0	12176_8	1750	0.0	*-*(:*:[#6]:*):*
C_0	12176_8	1750	0.0	*-*(:*):*:[#6]:*
C_0	12176_9	1	0.0258	*-[#6](-*)-*
C_0	12176_9	73	0.0165	[#7]-*-[#6](-*)-*1:[#6]:[#6]:*:[#6]:[#6]:1
C_0	12176_9	80	0.0	*-*-*
C_0	12176_9	225	0.0036	*-*(-*)-*1:[#6]:[#6]:*:[#6]:[#6]:1
C_0	12176_9	1380	0.0	*-*(:*):*
C_0	12176_9	1750	0.0	*-*(:*:[#6]:*):*
C_0	12176_9	1750	0.0	*-*(:*):*:[#6]:*
C_0	12180_1	456	0.0004	*:[#6](-[#6](=[#8])-[#8]):*
C_0	12180_1	494	0.0269	[#7]-*1:[#6]:[#6]:[#6]:*:[#6]:1-*
C_0	12180_1	589	0.0001	*-*1:[#6]:[#6]:[#6]:*:[#6]:1-*(=*)-*
C_0	12180_1	684	0.0205	*-*1:[#6]:[#6]:[#6]:*:[#6]:1-*(=*)-*
C_0	12180_1	692	0.0349	*-*1:[#6]:*:[#6]:*:[#6]:1-*(=*)-*
C_0	12180_1	733	0.034	*-*1:[#6]:*:[#6]:*:[#6]:1-*(=*)-*
C_0	12180_1	910	0.0333	*-*(:[#6]:*):[#6](:*)-*
C_0	12180_1	1047	0.0116	*-*(:*):[#6](:*:*)-*(=*)-*
C_0	12180_1	1380	0.0	*-*(:*):*
C_0	12180_1	1380	0.0	*:*(-*):*
C_0	12180_1	1750	0.0	*-*(:*:*:*):*
C_0	12180_1	1750	0.0	*:*:*:*(-*):*
C_0	12180_1	1991	0.0006	*-*(:*):*(:*:*)-*(=*)-*
C_0	12180_3	40	0.0006	[#6]-[#6]1:[#6]:[#6]:*:[#6]:[#6]:1-[#7]
C_0	12180_3	494	0.0269	*-[#6]1:*:[#6]:*:[#6]:[#6]:1-[#7]
C_0	12180_3	910	0.0333	*-[#6](:*):[#6](:[#6]:*)-[#7]
C_0	12180_3	979	0.0068	*-[#6]1:*:[#6]:*:[#6]:[#6]:1-*
C_0	12180_3	1057	0.0	*-*
C_0	12180_3	1380	0.0	*-*(:*):*
C_0	12180_3	1380	0.0	*:*(-*):*
C_0	12180_3	1660	0.0	*-*1:*:[#6]:*:*:*:1-*
C_0	12180_3	1722	0.0015	*-*(:*):*
C_0	12180_3	1750	0.0	*-*(:*:[#6]:*):*
C_0	12180_3	1750	0.0	*:*:*:*(-*):*
C_0	12180_4	456	0.0004	*:[#6](-[#6](=[#8])-[#8]):*
C_0	12180_4	494	0.0269	[#7]-*1:[#6]:[#6]:[#6]:*:[#6]:1-*
C_0	12180_4	589	0.0001	*-*1:[#6]:[#6]:[#6]:*:[#6]:1-*(=*)-*
C_0	12180_4	684	0.0205	*-*1:[#6]:[#6]:[#6]:*:[#6]:1-*(=*)-*
C_0	12180_4	692	0.0349	*-*1:[#6]:*:[#6]:*:[#6]:1-*(=*)-*
C_0	12180_4	733	0.034	*-*1:[#6]:*:[#6]:*:[#6]:1-*(=*)-*
C_0	12180_4	910	0.0333	*-*(:[#6]:*):[#6](:*)-*
C_0	12180_4	1047	0.0116	*-*(:*):[#6](:*:*)-*(=*)-*
C_0	12180_4	1380	0.0	*-*(:*):*
C_0	12180_4	1380	0.0	*:*(-*):*
C_0	12180_4	1750	0.0	*-*(:*:*:*):*
C_0	12180_4	1750	0.0	*:*:*:*(-*):*
C_0	12180_4	1991	0.0006	*-*(:*):*(:*:*)-*(=*)-*
C_0	12180_5	456	0.0004	*:[#6](-[#6](=[#8])-[#8]):*
C_0	12180_5	494	0.0269	[#7]-*1:[#6]:[#6]:[#6]:*:[#6]:1-*
C_0	12180_5	589	0.0001	*-*1:[#6]:[#6]:[#6]:*:[#6]:1-*(=*)-*
C_0	12180_5	684	0.0205	*-*1:[#6]:[#6]:[#6]:*:[#6]:1-*(=*)-*
C_0	12180_5	692	0.0349	*-*1:[#6]:*:[#6]:*:[#6]:1-*(=*)-*
C_0	12180_5	733	0.034	*-*1:[#6]:*:[#6]:*:[#6]:1-*(=*)-*
C_0	12180_5	910	0.0333	*-*(:[#6]:*):[#6](:*)-*
C_0	12180_5	1047	0.0116	*-*(:*):[#6](:*:*)-*(=*)-*
C_0	12180_5	1380	0.0	*-*(:*):*
C_0	12180_5	1380	0.0	*:*(-*):*
C_0	12180_5	1750	0.0	*-*(:*:*:*):*
C_0	12180_5	1750	0.0	*:*:*:*(-*):*
C_0	12180_5	1991	0.0006	*-*(:*):*(:*:*)-*(=*)-*
C_0	12180_6	456	0.0004	*:[#6](-[#6](=[#8])-[#8]):*
C_0	12180_6	494	0.0269	[#7]-*1:[#6]:[#6]:[#6]:*:[#6]:1-*
C_0	12180_6	589	0.0001	*-*1:[#6]:[#6]:[#6]:*:[#6]:1-*(=*)-*
C_0	12180_6	684	0.0205	*-*1:[#6]:[#6]:[#6]:*:[#6]:1-*(=*)-*
C_0	12180_6	692	0.0349	*-*1:[#6]:*:[#6]:*:[#6]:1-*(=*)-*
C_0	12180_6	733	0.034	*-*1:[#6]:*:[#6]:*:[#6]:1-*(=*)-*
C_0	12180_6	910	0.0333	*-*(:[#6]:*):[#6](:*)-*
C_0	12180_6	1047	0.0116	*-*(:*):[#6](:*:*)-*(=*)-*
C_0	12180_6	1380	0.0	*-*(:*):*
C_0	12180_6	1380	0.0	*:*(-*):*
C_0	12180_6	1750	0.0	*-*(:*:*:*):*
C_0	12180_6	1750	0.0	*:*:*:*(-*):*
C_0	12180_6	1991	0.0006	*-*(:*):*(:*:*)-*(=*)-*
C_0	12180_7	456	0.0004	*:[#6](-[#6](=[#8])-[#8]):*
C_0	12180_7	494	0.0269	[#7]-*1:[#6]:[#6]:[#6]:*:[#6]:1-*
C_0	12180_7	589	0.0001	*-*1:[#6]:[#6]:[#6]:*:[#6]:1-*(=*)-*
C_0	12180_7	684	0.0205	*-*1:[#6]:[#6]:[#6]:*:[#6]:1-*(=*)-*
C_0	12180_7	692	0.0349	*-*1:[#6]:*:[#6]:*:[#6]:1-*(=*)-*
C_0	12180_7	733	0.034	*-*1:[#6]:*:[#6]:*:[#6]:1-*(=*)-*
C_0	12180_7	910	0.0333	*-*(:[#6]:*):[#6](:*)-*
C_0	12180_7	1047	0.0116	*-*(:*):[#6](:*:*)-*(=*)-*
C_0	12180_7	1380	0.0	*-*(:*):*
C_0	12180_7	1380	0.0	*:*(-*):*
C_0	12180_7	1750	0.0	*-*(:*:*:*):*
C_0	12180_7	1750	0.0	*:*:*:*(-*):*
C_0	12180_7	1991	0.0006	*-*(:*):*(:*:*)-*(=*)-*
C_0	12508_0	454	0.0295	*-[#8]-[#6H]1-[#8]-[#6]=[#6](-[#6](=[#8])-[#8])-[#6H](-[#6]-*)-[#6H]-1-*
C_0	12508_0	456	0.0004	*=[#6](-[#6](=[#8])-[#8])-*
C_0	12508_0	492	0.0385	*-[#6H](-*)-[#6H]1-*(-[#6](=*)-*)-[#6]-*(-[#8])-*-1-[#6]
C_0	12508_0	901	0.0027	*-*1-[#6]-*(-[#8])-*(-[#6])-[#6H]-1-*
C_0	12508_0	926	0.0	*-[#6]-*
C_0	12508_0	956	0.0054	*-*-*
C_0	12508_0	1019	0.0006	*-*(-*)-*
C_0	12508_0	1057	0.0	*-*
C_0	12508_0	1195	0.0001	*-*-*=*(-*)-*
C_0	12508_0	1332	0.0489	*-*-*1-*-*=*(-*)-*-*-1-*
C_0	12508_0	1380	0.0	*=*(-*)-*
C_0	12508_0	1885	0.033	*-*(-*)-*(-*)-*(-*)-*
C_0	12508_0	1955	0.0388	*-*1-*-*=*(-*(=*)-*)-*2-*-*(-*)-*(-*)-*-1-2
C_0	12508_0	1990	0.0	*1-*-*=*(-*(=*)-*)-*(-*-*)-*-1-*
C_0	12508_1	456	0.0004	*=[#6](-[#6](=[#8])-[#8])-*
C_0	12508_1	492	0.0385	[#6]-[#6H]1-[#6H](-[#6H](-*)-*)-*(-[#6](=*)-*)-[#6]-[#6H]-1-[#8]
C_0	12508_1	901	0.0027	[#6]-[#6H]1-[#6H](-*)-*(-*)-[#6]-[#6H]-1-[#8]
C_0	12508_1	926	0.0	*-[#6]-*
C_0	12508_1	1019	0.0006	*-[#6H](-*)-*
C_0	12508_1	1019	0.0006	*-*(-*)-*
C_0	12508_1	1057	0.0	*-*
C_0	12508_1	1195	0.0001	*-*-*=*(-*)-*
C_0	12508_1	1380	0.0	*=*(-*)-*
C_0	12508_1	1885	0.033	*-*(-*(-*)-*)-*(-*)-*
C_0	12508_1	1955	0.0388	*-*1-*2-*(-*)-*-*=*(-*(=*)-*)-*-2-*-*-1-*
C_0	12508_1	1990	0.0	*-*1-*-*-*=*(-*(=*)-*)-*-1-*-*
C_0	12508_2	1	0.0258	*-[#6](-*)-*
C_0	12508_2	294	0.0	[#6]=[#6](-[#6])-[#6H](-[#6]-*)-*(-*)-*
C_0	12508_2	506	0.0038	[#6]=[#6](-[#6])-[#6H]1-[#6]-*(-[#8])-*(-[#6])-*-1-*(-*)-*
C_0	12508_2	685	0.0324	*=[#6](-*)-[#6H]1-[#6]-*(-[#8])-*(-[#6])-*-1-*(-*)-*
C_0	12508_2	830	0.0415	*=[#6](-*)-[#6H]1-[#6]-*(-[#8])-*(-[#6])-*-1-*(-*)-*
C_0	12508_2	901	0.0027	*-[#6H]1-[#6]-*(-[#8])-*(-[#6])-*-1-*
C_0	12508_2	926	0.0	*-[#6]-*
C_0	12508_2	1017	0.0	*=*(-*)-*
C_0	12508_2	1019	0.0006	*-*(-*)-*
C_0	12508_2	1022	0.0308	*=*(-*)-*
C_0	12508_2	1057	0.0	*-*
C_0	12508_2	1366	0.0	*=*
C_0	12508_2	1598	0.0028	*=*(-*)-*1-*-*(-*)-*(-*)-*-1-*(-*)-*
C_0	12508_2	1885	0.033	*-*(-*)-*(-*)-*(-*)-*
C_0	12508_2	2045	0.0032	*=*(-*)-*1-*-*(-*)-*(-*)-*-1-*(-*)-*
C_0	12508_4	6	0.0382	*-[#6H]1-*-[#6]=[#6](-[#6])-[#6H]2-[#6]-[#6H](-[#8])-[#6H](-[#6])-[#6H]-1-2
C_0	12508_4	77	0.0019	*-*-[#6H]1-*-[#6]=[#6](-[#6])-[#6H](-[#6]-*)-[#6H]-1-*
C_0	12508_4	492	0.0385	*-[#6H](-*)-[#6H]1-[#6H](-[#6](=*)-*)-[#6]-*(-[#8])-*-1-[#6]
C_0	12508_4	568	0.0016	*-*-[#6H]1-*-*=[#6](-*)-[#6H]2-[#6]-*(-[#8])-*(-[#6])-[#6H]-1-2
C_0	12508_4	901	0.0027	*-[#6H]1-[#6]-*(-[#8])-*(-[#6])-[#6H]-1-*
C_0	12508_4	926	0.0	*-[#6]-*
C_0	12508_4	956	0.0054	*-*-*
C_0	12508_4	1019	0.0006	*-*(-*)-*
C_0	12508_4	1057	0.0	*-*
C_0	12508_4	1195	0.0001	*-*-*=*(-*)-*
C_0	12508_4	1267	0.0014	*1-*-*=*(-*)-*(-*-*)-*-1-*
C_0	12508_4	1332	0.0489	*-*-*1-*-*=*(-*)-*-*-1-*
C_0	12508_4	1380	0.0	*=*(-*)-*
C_0	12508_4	1722	0.0015	*=*(-*)-*
C_0	12508_4	1885	0.033	*-*(-*)-*(-*)-*(-*)-*
C_0	12508_4	2003	0.0165	*-*1-*-*=*(-*)-*(-*)-*-1
C_0	12508_5	1	0.0258	*-[#6](-*)-*
C_0	12508_5	636	0.0	[#6]-[#6H]1-*(-[#6](-*)-*)-[#6H](-[#6])-[#6]-[#6H]-1-[#8]
C_0	12508_5	901	0.0027	[#6]-[#6H]1-*(-*)-[#6H](-*)-[#6]-[#6H]-1-[#8]
C_0	12508_5	926	0.0	*-[#6]-*
C_0	12508_5	1019	0.0006	*-[#6H](-*)-*
C_0	12508_5	1019	0.0006	*-*(-*)-*
C_0	12508_5	1057	0.0	*-*
C_0	12508_5	1885	0.033	*-*(-*(-*)-*)-*(-*)-*
C_0	12508_6	1	0.0258	*-[#6H](-*)-*
C_0	12508_6	82	0.0205	*-[#6H](-*)-*
C_0	12508_6	454	0.0295	*-*-[#6H]1-[#8]-[#6]=[#6](-[#6](=[#8])-[#8])-[#6H](-[#6]-*)-[#6H]-1-*
C_0	12508_6	456	0.0004	*=[#6](-[#6](=[#8])-[#8])-*
C_0	12508_6	492	0.0385	*-[#6H](-*)-[#6H]1-*(-[#6](=*)-*)-[#6]-*(-[#8])-*-1-[#6]
C_0	12508_6	901	0.0027	*-*1-[#6]-*(-[#8])-*(-[#6])-[#6H]-1-*
C_0	12508_6	926	0.0	*-[#6]-*
C_0	12508_6	1019	0.0006	*-*(-*)-*
C_0	12508_6	1057	0.0	*-*
C_0	12508_6	1195	0.0001	*-*-*=*(-*)-*
C_0	12508_6	1332	0.0489	*-*-*1-*-*=*(-*)-*-*-1-*
C_0	12508_6	1380	0.0	*=*(-*)-*
C_0	12508_6	1531	0.0219	*-*(-*)-*-*1-*-*=*-*(-*)-*-1-*(-*)-*
C_0	12508_6	1642	0.0	*-*(-*)-*-*1-*-*=*(-*)-*2-*-*(-*)-*(-*)-*-1-2
C_0	12508_6	1885	0.033	*-*(-*)-*(-*)-*(-*)-*
C_0	12508_6	1955	0.0388	*-*1-*-*=*(-*(=*)-*)-*2-*-*(-*)-*(-*)-*-1-2
C_0	12508_6	1990	0.0	*1-*-*=*(-*(=*)-*)-*(-*-*)-*-1-*
C_0	12508_7	1	0.0258	*-[#6H](-*)-*
C_0	12508_7	1	0.0258	*-*(-*)-*
C_0	12508_7	6	0.0382	*-[#6H]1-*-[#6]=[#6](-[#6])-[#6H]2-[#6]-[#6H](-[#8])-[#6H](-[#6])-[#6H]-1-2
C_0	12508_7	77	0.0019	*-*-[#6H]1-*-[#6]=[#6](-[#6])-[#6H](-[#6]-*)-[#6H]-1-*
C_0	12508_7	82	0.0205	*-*(-*)-*
C_0	12508_7	203	0.0093	[#6H]-*-*(-*-[#6H](-*-*)-[#6H](-*)-*)-*(-*)-*
C_0	12508_7	354	0.046	[#6H]-*-*(-*-*)-*(-*)-*
C_0	12508_7	492	0.0385	*-*(-*)-[#6H]1-*(-[#6](=*)-*)-[#6]-*(-[#8])-*-1-[#6]
C_0	12508_7	568	0.0016	*-*-*1-*-*=[#6](-*)-*2-[#6]-*(-[#8])-*(-[#6])-[#6H]-1-2
C_0	12508_7	601	0.0491	*-*-*(-*-*)-*(-*)-*
C_0	12508_7	901	0.0027	*-*1-[#6]-*(-[#8])-*(-[#6])-[#6H]-1-*
C_0	12508_7	926	0.0	*-[#6]-*
C_0	12508_7	956	0.0054	*-*-*
C_0	12508_7	1019	0.0006	*-*(-*)-*
C_0	12508_7	1057	0.0	*-*
C_0	12508_7	1074	0.0118	*-*-*(-*-*(-*)-*)-*(-*)-*
C_0	12508_7	1195	0.0001	*-*-*=*(-*)-*
C_0	12508_7	1267	0.0014	*1-*-*=*(-*)-*(-*-*)-*-1-*
C_0	12508_7	1332	0.0489	*-*-*1-*-*=*(-*)-*-*-1-*
C_0	12508_7	1353	0.0178	*-*-*(-*)-*
C_0	12508_7	1380	0.0	*=*(-*)-*
C_0	12508_7	1482	0.0188	*-*(-*-*1-*-*=*(-*)-*2-*-*(-*)-*(-*)-*-1-2)-*
C_0	12508_7	1531	0.0219	*-*(-*-*1-*-*=*-*(-*)-*-1-*(-*)-*)-*
C_0	12508_7	1722	0.0015	*=*(-*)-*
C_0	12508_7	1885	0.033	*-*(-*)-*(-*)-*(-*)-*
C_0	12508_7	2003	0.0165	*-*1-*-*=*(-*)-*(-*)-*-1
C_0	12508_9	25	0.0	*-[#6]-[#6H]1-[#6](-[#6](=[#8])-[#8])=[#6]-[#8]-*-[#6H]-1-*
C_0	12508_9	80	0.0	*-[#6]-*
C_0	12508_9	456	0.0004	*-[#6](-[#6](=[#8])-[#8])=*
C_0	12508_9	956	0.0054	*-[#8]-[#6H]
C_0	12508_9	1019	0.0006	*-*(-*)-*
C_0	12508_9	1128	0.0006	*-*(-*)-*
C_0	12508_9	1195	0.0001	*-*(-*)=*-*-*
C_0	12508_9	1332	0.0489	*1-*(-*)=*-*-*(-*-*)-*-1-*
C_0	12508_9	1380	0.0	*-*(-*)=*
C_0	12508_10	456	0.0004	*=[#6](-[#6](=[#8])-[#8])-*
C_0	12508_10	492	0.0385	[#6]-[#6H]1-[#6H](-[#6H](-*)-*)-*(-[#6](=*)-*)-[#6]-[#6H]-1-[#8]
C_0	12508_10	901	0.0027	[#6]-[#6H]1-[#6H](-*)-*(-*)-[#6]-[#6H]-1-[#8]
C_0	12508_10	926	0.0	*-[#6]-*
C_0	12508_10	1019	0.0006	*-[#6H](-*)-*
C_0	12508_10	1019	0.0006	*-*(-*)-*
C_0	12508_10	1057	0.0	*-*
C_0	12508_10	1195	0.0001	*-*-*=*(-*)-*
C_0	12508_10	1380	0.0	*=*(-*)-*
C_0	12508_10	1885	0.033	*-*(-*(-*)-*)-*(-*)-*
C_0	12508_10	1955	0.0388	*-*1-*2-*(-*)-*-*=*(-*(=*)-*)-*-2-*-*-1-*
C_0	12508_10	1990	0.0	*-*1-*-*-*=*(-*(=*)-*)-*-1-*-*
